"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-10",102.1512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-11",102.0137,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.8957,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.799,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.7191,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.6705,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.6589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.6652,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.6387,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.559,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.4235,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",101.2411,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.0474,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.8867,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.7624,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.675,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.6079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.5479,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.5102,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.4802,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.4314,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.3622,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.2514,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.0897,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",99.90813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.74406,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.59827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.44095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.26064,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.09324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",98.96805,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",98.87208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",98.77718,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",98.66145,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",98.51131,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",98.33882,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.16936,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.02181,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",97.92623,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",97.8933,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",97.95711,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.12522,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",98.33173,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.55431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",98.80173,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.07462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.34366,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.55902,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.68372,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.72246,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.71484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.71528,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.73807,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.76563,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.75436,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.64878,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.44158,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.1808,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.95702,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.85705,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.92027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",99.13161,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.44043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.75636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",100.0276,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.2379,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.3959,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.5227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.6315,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.7527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.8825,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",100.9837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.0507,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.09,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",101.0948,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",101.0517,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.9317,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.7524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.5709,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.4487,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.3903,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.3662,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.3552,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.3166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.2455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.1618,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.0613,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.96748,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.88248,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.80322,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.74233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.72678,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.76051,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.82308,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.89646,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.96603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",100.0275,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",100.0689,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",100.0977,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",100.1163,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",100.1266,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",100.1283,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",100.1251,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",100.1109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",100.112,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",100.1454,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",100.1937,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.2566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.3213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.3583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.3742,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3902,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.3169,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.3058,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.3347,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.4062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.5122,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.6322,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.7477,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.8289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.8502,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.823,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.758,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.6783,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.5778,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.4256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.1911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",99.87267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.49756,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.15063,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",98.90409,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",98.79691,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",98.86314,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.0759,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.38503,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.72311,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.0376,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.3156,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.5343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.6894,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.7809,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.7773,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.6884,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.5681,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.4403,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.3103,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.1508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",99.98334,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",99.81439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",99.68941,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",99.62987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",99.64185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",99.70344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.80003,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",99.93615,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.0811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.2113,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.3108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.3584,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.36,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.3407,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.3019,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.2277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.114,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.99055,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.90738,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.88525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.95493,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",100.1018,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.3039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.5153,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.686,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.7775,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.7508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.6258,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.4542,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.2644,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.0591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.82603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.55088,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.25269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.98164,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.78534,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.68986,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.71116,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.83208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.0163,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.2361,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.46521,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.67801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.88622,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.0974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.3025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.4729,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.5818,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.6136,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.5802,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.4967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.3934,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.2999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.2432,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.2176,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.2226,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.2489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.2889,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3172,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.3154,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.2675,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.1789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.0854,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.0242,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.0015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.99612,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.0143,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.0603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.1351,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.2241,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.3252,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.454,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.6013,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.7543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.896,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.0505,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.2061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.3469,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.47,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.5723,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.6576,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.7295,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7925,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.854,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.9077,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.9432,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.9547,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.92,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.8342,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.707,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.5463,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.3398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.0687,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.7448,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.3851,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.0033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",99.60359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.13027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.57817,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",97.95271,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.28307,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",96.60276,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",95.92773,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",95.30814,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",94.84927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.6293,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.64896,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.92311,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.44564,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.20404,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",97.11525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",98.11089,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",99.13221,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",100.1222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",100.9962,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",101.6975,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",102.1809,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",102.4598,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",102.5727,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",102.556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",102.4335,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",102.2306,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.9731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.6978,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.4328,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.2109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.0419,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.9187,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.8333,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.7094,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.6311,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.4932,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.66432,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.27318,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",98.85817,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.47154,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.16152,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",97.96093,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",97.87305,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",97.87913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",97.92149,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",97.97739,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.02994,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.07922,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.16654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.30564,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.48511,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.70023,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.92256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.12399,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.2989,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.47434,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.63979,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.82106,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.0211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.2496,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.5099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.7964,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.0721,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.3056,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.4788,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",101.5993,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",101.6764,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",101.7294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",101.7716,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",101.804,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",101.8212,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",101.8054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",101.7578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",101.668,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.5426,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.3976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.2636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.1457,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.0484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.9735,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.9234,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.8929,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.8797,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.8816,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.8787,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.845,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.7787,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.6914,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.6013,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.5061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.4019,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",100.1132,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.96006,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.81491,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.70359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.6409,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.65656,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.78641,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.99344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.199,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.3776,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.6238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.6891,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.7195,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.7209,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.732,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.7098,
